"tax_id","parent_id","rank","tax_name","root","root_","root__","root___","superkingdom","superkingdom_","superkingdom__","superkingdom___","superkingdom____","kingdom","kingdom_","kingdom__","kingdom___","kingdom____","kingdom_____","phylum","phylum_","phylum__","subphylum","class","class_","class__","subclass","order","order_","order__","suborder","family","family_","family__","subfamily","genus","genus_","species","species_","subspecies","subspecies_"
"1080712","1080709","species","Methanomassiliicoccus luminyensis","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","","1080712","","",""
"1175296","1080712","species_","Methanomassiliicoccus luminyensis B10","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","","1080712","1175296","",""
"2626373","1080709","genus_","unclassified Methanomassiliicoccus","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","","","",""
"1915529","2626373","species","Methanomassiliicoccus sp. UBA238","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915529","","",""
"1915530","2626373","species","Methanomassiliicoccus sp. UBA292","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915530","","",""
"1915531","2626373","species","Methanomassiliicoccus sp. UBA315","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915531","","",""
"1915532","2626373","species","Methanomassiliicoccus sp. UBA321","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915532","","",""
"1915533","2626373","species","Methanomassiliicoccus sp. UBA335","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915533","","",""
"1915534","2626373","species","Methanomassiliicoccus sp. UBA345","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915534","","",""
"1915535","2626373","species","Methanomassiliicoccus sp. UBA360","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915535","","",""
"1915536","2626373","species","Methanomassiliicoccus sp. UBA364","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915536","","",""
"1915537","2626373","species","Methanomassiliicoccus sp. UBA382","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915537","","",""
"1915538","2626373","species","Methanomassiliicoccus sp. UBA386","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915538","","",""
"1915539","2626373","species","Methanomassiliicoccus sp. UBA393","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915539","","",""
"1915540","2626373","species","Methanomassiliicoccus sp. UBA429","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915540","","",""
"1915541","2626373","species","Methanomassiliicoccus sp. UBA6","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","1915541","","",""
"2528041","2626373","species","Methanomassiliicoccus sp.","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","","","","1080709","2626373","2528041","","",""
"1712382","1577788","family_","unclassified Methanomassiliicoccaceae","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","1712382","","","","","","","",""
"2052168","1712382","species","Methanomassiliicoccaceae archaeon","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","","","","1577788","1712382","","","","","2052168","","",""
"1577790","1235850","order_","unclassified Methanomassiliicoccales","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","1577790","","","","","","","","","","","",""
"1713724","1577790","species","Methanomassiliicoccales archaeon RumEn M1","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","1577790","","","","","","","","","1713724","","",""
"1811727","1577790","species","Methanomassiliicoccales archaeon PtaB.Bin134","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","1577790","","","","","","","","","1811727","","",""
"1811729","1577790","species","Methanomassiliicoccales archaeon PtaU1.Bin030","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","1577790","","","","","","","","","1811729","","",""
"1811730","1577790","species","Methanomassiliicoccales archaeon PtaU1.Bin124","1","131567","","","2157","","","","","","","","","","","28890","2283796","","","183967","","","","1235850","1577790","","","","","","","","","1811730","","",""
"2290931","28890","phylum_","Stenosarchaea group","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","","","","","","","","","","","","","","","","","",""
"224756","2290931","class","Methanomicrobia","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","","","","","","","","","","","","","",""
"2191","224756","order","Methanomicrobiales","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","","","","","","","","","",""
"1198451","2191","family","Methanoregulaceae","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","","","","","",""
"395331","1198451","genus","Methanoregula","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","","","","",""
"358766","395331","species","Methanoregula boonei","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","","358766","","",""
"456442","358766","species_","Methanoregula boonei 6A8","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","","358766","456442","",""
"882104","395331","species","Methanoregula formicica","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","","882104","","",""
"2649730","395331","genus_","unclassified Methanoregula","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","","","",""
"1811680","2649730","species","Methanoregula sp. PtaB.Bin085","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1811680","","",""
"1811681","2649730","species","Methanoregula sp. PtaU1.Bin006","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1811681","","",""
"1811682","2649730","species","Methanoregula sp. PtaU1.Bin051","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1811682","","",""
"1915542","2649730","species","Methanoregula sp. UBA143","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915542","","",""
"1915543","2649730","species","Methanoregula sp. UBA154","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915543","","",""
"1915544","2649730","species","Methanoregula sp. UBA244","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915544","","",""
"1915545","2649730","species","Methanoregula sp. UBA247","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915545","","",""
"1915546","2649730","species","Methanoregula sp. UBA274","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915546","","",""
"1915547","2649730","species","Methanoregula sp. UBA276","1","131567","","","2157","","","","","","","","","","","28890","2290931","","","224756","","","","2191","","","","1198451","","","","395331","2649730","1915547","","",""
